"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id","Target"
"long_cut =  6 ; prob =  0.11",91.7079994912883,8.89877641824249,91.1012235817575,46.8216349587689,61.9927785419532,76.953450152605,47.5345635791847,7211,652,8190,800,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.12",91.6698461147145,9.26585094549499,90.734149054505,46.9118125610153,62.0630273807474,76.9805839759062,47.7125734290631,7208,655,8157,833,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.13",91.6698461147145,9.62180200222469,90.3781979977753,47.0097176025566,62.1486463183307,77.0332371486588,47.9024506022667,7208,655,8125,865,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.14",91.6316927381407,10.6006674082314,89.3993325917686,47.270699383283,62.3674529322657,77.151239988007,48.4068118435887,7205,658,8037,953,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.15",91.5808215693756,11.3236929922136,88.6763070077864,47.459302708759,62.5195346414308,77.2225201072386,48.768765205008,7201,662,7972,1018,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.16",91.555385984993,11.7797552836485,88.2202447163515,47.5809649702578,62.619057974166,77.2723369541883,49.0001780098499,7199,664,7931,1059,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.17",91.5299504006104,12.2135706340378,87.7864293659622,47.6969978129763,62.7134890205647,77.3189231000623,49.2197234913665,7197,666,7892,1098,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.18",91.4790792318453,12.6028921023359,87.3971078976641,47.7940199335548,62.7853183782132,77.3407595372242,49.4036670029075,7193,670,7857,1133,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.19",91.4409258552715,12.9588431590656,87.0411568409344,47.8854478854479,62.8551446804791,77.3667333806788,49.5757431911232,7190,673,7825,1165,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.2",91.415490270889,13.1368186874305,86.8631813125695,47.9295859171834,62.8871391076115,77.3751856875283,49.6588144543998,7188,675,7809,1181,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.21",91.32646572555,13.2925472747497,86.7074527252503,47.9500534188034,62.8836639082271,77.3347979667442,49.7003500860381,7181,682,7795,1195,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.22",91.2247233880198,13.4371523915462,86.5628476084538,47.9638916750251,62.8714173021299,77.2835994569785,49.7300183943512,7173,690,7782,1208,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.23",91.1611344270635,13.670745272525,86.329254727475,48.0139326143747,62.8992628992629,77.2730212802656,49.8249569809529,7168,695,7761,1229,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.24",91.1484166348722,13.8709677419355,86.1290322580645,48.0684104627767,62.9429587669609,77.2939044907467,49.9258292292173,7167,696,7743,1247,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.25",91.1229810504896,14.1379310344828,85.8620689655173,48.1389411448535,62.9973183276916,77.3156940607735,50.0563697857948,7165,698,7719,1271,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.26",91.046674297342,14.4382647385984,85.5617352614016,48.2055080465962,63.0360130316105,77.3060060903181,50.1809766807097,7159,704,7692,1298,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.27",90.9576497520031,14.7608453837597,85.2391546162403,48.275396557543,63.074345180351,77.2905094343701,50.3115172372871,7152,711,7663,1327,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.28",90.9322141676205,15.0500556173526,84.9499443826474,48.3532832893758,63.1346578366446,77.315685892861,50.4539251171898,7150,713,7637,1353,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.29",90.9194963754292,15.1835372636263,84.8164627363738,48.3890618654393,63.1620797808897,77.3266127287674,50.5191953954785,7149,714,7625,1365,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.3",90.8431896222816,15.3726362625139,84.6273637374861,48.4238356721578,63.1732555054391,77.3001753132913,50.5844656737673,7143,720,7608,1382,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.31",90.6015515706473,15.8954393770857,84.1045606229143,48.5120871637726,63.1896398793685,77.2048464356157,50.7506082003204,7124,739,7561,1429,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.32",90.4998092331171,16.5294771968854,83.4705228031146,48.6730506155951,63.3011608771071,77.2269491231117,51.0413576217884,7116,747,7504,1486,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.33",90.0674042986138,18.5205784204672,81.4794215795328,49.1566599569654,63.6012572968119,77.2149414509693,51.9017385628672,7082,781,7325,1665,2,8,6,2880,"longTermPlayer"
