"","matrix.nrow...101.","1","2","5","10"
"85",NA,28.2337911210476,44.7629754543751,62.9827599186931,67.965018917075
"86",NA,26.6652318949747,43.1708012546336,61.9566886806942,67.8380443086325
"87",NA,25.4316429579759,41.2768830166844,60.6806775407779,67.6714295034906
"88",NA,24.0096565346209,39.4757433489828,59.2894863178108,67.4113712374582
"89",NA,22.4831099789567,37.1852294217179,57.5400719659797,66.735112936345
"90",NA,20.8393956351427,35.0596803560591,55.5350862502094,66.0116499403467
"91",NA,19.085352048902,32.5715462219477,53.4420600858369,64.968612454001
"92",NA,17.7625570776256,30.7226399331663,51.3924273038742,63.3852111102837
"93",NA,16.3500287852619,29.015873015873,49.0878044396513,61.7339082229751
"94",NA,14.633011515645,26.8415958705237,46.1509992598075,59.6273291925466
"95",NA,12.9229323308271,24.2689738254299,42.7290076335878,56.4972686641285
"96",NA,11.6168800379327,21.2993971868721,38.7128518008266,52.9640176028993
"97",NA,9.92686728210047,18.2459333409168,33.9549577091613,48.7875236635716
"98",NA,8.32728152989591,14.9419953596288,29.4396961063628,42.9632450961722
"99",NA,6.39470782800441,11.810650887574,23.6251649802024,34.68911654326
"100",NA,3.80313199105145,7.72594752186589,15.2991551903715,24.5905219480236
"101",NA,0,0,0,0
