9,3,12,"Set number: 9","Early cutoff : 3","Longterm cutoff:  12",0.769719961688155
9,3,13,"Set number: 9","Early cutoff : 3","Longterm cutoff:  13",0.765088547498907
9,3,14,"Set number: 9","Early cutoff : 3","Longterm cutoff:  14",0.763466911713345
9,3,15,"Set number: 9","Early cutoff : 3","Longterm cutoff:  15",0.761788445285085
9,3,16,"Set number: 9","Early cutoff : 3","Longterm cutoff:  16",0.758343269083851
10,3,4,"Set number: 10","Early cutoff : 3","Longterm cutoff:  4",0.809192859883636
10,3,5,"Set number: 10","Early cutoff : 3","Longterm cutoff:  5",0.800166837251032
10,3,6,"Set number: 10","Early cutoff : 3","Longterm cutoff:  6",0.794983707080687
10,3,7,"Set number: 10","Early cutoff : 3","Longterm cutoff:  7",0.785513080718349
10,3,8,"Set number: 10","Early cutoff : 3","Longterm cutoff:  8",0.781069518298677
10,3,9,"Set number: 10","Early cutoff : 3","Longterm cutoff:  9",0.773320949207705
10,3,10,"Set number: 10","Early cutoff : 3","Longterm cutoff:  10",0.768351998938427
10,3,11,"Set number: 10","Early cutoff : 3","Longterm cutoff:  11",0.764493748438925
10,3,12,"Set number: 10","Early cutoff : 3","Longterm cutoff:  12",0.757427356586225
10,3,13,"Set number: 10","Early cutoff : 3","Longterm cutoff:  13",0.751831986621452
10,3,14,"Set number: 10","Early cutoff : 3","Longterm cutoff:  14",0.749608852301952
10,3,15,"Set number: 10","Early cutoff : 3","Longterm cutoff:  15",0.747995087154829
10,3,16,"Set number: 10","Early cutoff : 3","Longterm cutoff:  16",0.744664038667919
