"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id","Target"
"long_cut =  6 ; prob =  0.63",37.9828592721401,92.876799322608,7.12320067739204,81.9619404985259,51.9096927516551,42.5490468902184,67.6210069146808,3058,4993,673,8775,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.64",36.4550987454975,93.3848433530906,6.6151566469094,82.4438202247191,50.5555077082077,41.0328822279387,67.192410994914,2935,5116,625,8823,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.65",35.3869084585766,93.7447078746825,6.25529212531752,82.8197674418605,49.5866330171438,39.9646504320503,66.895251157209,2849,5202,591,8857,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.66",34.1448267295988,94.1469093988146,5.85309060118544,83.2525741974561,48.4277283537391,38.7117670252915,66.5409451968684,2749,5302,553,8895,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.67",33.0642156253882,94.5067739204064,5.49322607959356,83.6843759823955,47.4002849002849,37.6148085346898,66.2380707468998,2662,5389,519,8929,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.68",31.7476089926717,94.7713801862828,5.22861981371718,83.8032786885246,46.0499054139267,36.2512055369603,65.7751871535516,2556,5495,494,8954,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.69",30.6048938020122,94.9513124470787,5.04868755292125,83.7810268616117,44.8326055312955,35.0547730829421,65.3465912337848,2464,5587,477,8971,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.7",29.4745994286424,95.2476714648603,4.75232853513972,84.0892983699504,43.6494067874552,33.8748358362359,64.9865706611806,2373,5678,449,8999,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.71",28.5927214010682,95.5651989839119,4.43480101608806,84.6012495406101,42.7404381730412,32.9563350035791,64.7522715583748,2302,5749,419,9029,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.72",27.4996894795678,95.8298052497883,4.17019475021169,84.8926380368098,41.5423585702224,31.799379524302,64.3922509857706,2214,5837,394,9054,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.73",26.2451869333002,96.0414902624894,3.95850973751058,84.961801367109,40.1024862402733,30.4545847626186,63.9293673924224,2113,5938,374,9074,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.74",25.3136256365669,96.2214225232854,3.77857747671465,85.0939457202505,39.0197204671645,29.4517182577531,63.5979198811361,2038,6013,357,9091,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.75",24.2205937150665,96.4225232853514,3.5774767146486,85.2272727272727,37.7212496372957,28.2674243302795,63.2036116349506,1950,6101,338,9110,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.76",23.0281952552478,96.5707027942422,3.42929720575783,85.1239669421488,36.2498777984163,26.9617823279623,62.7350134293388,1854,6197,324,9124,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.77",22.1338964103838,96.6553767993226,3.34462320067739,84.9380362249762,35.116760271948,25.9751617981459,62.3692782444711,1782,6269,316,9132,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.78",21.1650726617811,96.8353090601185,3.16469093988145,85.0723914128807,33.8969564352497,24.9071827403748,62.0206868963941,1704,6347,299,9149,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.79",20.0968823748603,96.9623200677392,3.0376799322608,84.9343832020997,32.5030132583367,23.718080272069,61.5978055888908,1618,6433,287,9161,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.8",19.2646876164452,97.0893310753599,2.91066892464014,84.9397590361446,31.4062974587425,22.7887158389656,61.2835019143951,1551,6500,275,9173,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.81",18.3703887715812,97.3327688399661,2.66723116003387,85.4419410745234,30.2392148844817,21.791660527479,61.0034859134808,1479,6572,252,9196,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.82",17.4636691094274,97.4280270956816,2.57197290431838,85.2637962401455,28.9896907216495,20.7662540986028,60.6377507286131,1406,6645,243,9205,2,1,6,2880,"longTermPlayer"
