"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id"
"long_cut =  10 ; prob =  0.11",24.6556473829201,94.5043499571131,5.4956500428869,16.635687732342,19.8668146503885,22.4874371859296,91.5297982167996,179,547,897,15425,5,8,10,2880
"long_cut =  10 ; prob =  0.12",21.763085399449,95.3192010782992,4.68079892170077,17.1366594360087,19.1747572815534,20.6481965499216,92.1867667761614,158,568,764,15558,5,8,10,2880
"long_cut =  10 ; prob =  0.13",19.9724517906336,95.8583506923171,4.14164930768288,17.6613885505481,18.7459599224305,19.4630872483221,92.6267010793055,145,581,676,15646,5,8,10,2880
"long_cut =  10 ; prob =  0.14",17.7685950413223,96.3239799044235,3.67602009557653,17.6954732510288,17.7319587628866,17.7539223781998,92.9786485218207,129,597,600,15722,5,8,10,2880
"long_cut =  10 ; prob =  0.15",16.5289256198347,96.709962014459,3.29003798554098,18.2648401826484,17.353579175705,16.849199663016,93.2954012200845,120,606,537,15785,5,8,10,2880
"long_cut =  10 ; prob =  0.16",13.7741046831956,97.083690724176,2.91630927582404,17.3611111111111,15.3609831029186,14.367816091954,93.5358986391366,100,626,476,15846,5,8,10,2880
"long_cut =  10 ; prob =  0.17",11.7079889807163,97.3900257321407,2.60997426785933,16.6340508806262,13.7429264349232,12.4450951683748,93.7412013139371,85,641,426,15896,5,8,10,2880
"long_cut =  10 ; prob =  0.18",10.4683195592287,97.708614140424,2.29138585957603,16.8888888888889,12.9251700680272,11.329755515802,93.9934303144064,76,650,374,15948,5,8,10,2880
"long_cut =  10 ; prob =  0.19",9.50413223140496,97.9107952456807,2.08920475431932,16.8292682926829,12.1478873239437,10.4103802051901,94.1459408728297,69,657,341,15981,5,8,10,2880
"long_cut =  10 ; prob =  0.2",9.09090909090909,98.1619899522117,1.83801004778826,18.0327868852459,12.0879120879121,10.0917431192661,94.368840919756,66,660,300,16022,5,8,10,2880
"long_cut =  10 ; prob =  0.21",8.1267217630854,98.3090307560348,1.6909692439652,17.6119402985075,11.1215834118756,9.10774930534116,94.468559361802,59,667,276,16046,5,8,10,2880
"long_cut =  10 ; prob =  0.22",6.74931129476584,98.4070579585835,1.59294204141649,15.8576051779935,9.46859903381643,7.62527233115468,94.5037541060535,49,677,260,16062,5,8,10,2880
"long_cut =  10 ; prob =  0.23",6.61157024793388,98.541845362088,1.45815463791202,16.7832167832168,9.48616600790514,7.52351097178683,94.6269357109338,48,678,238,16084,5,8,10,2880
"long_cut =  10 ; prob =  0.24",5.92286501377411,98.6337458644774,1.3662541355226,16.1654135338346,8.66935483870968,6.78233438485804,94.6855936180197,43,683,223,16099,5,8,10,2880
"long_cut =  10 ; prob =  0.25",5.92286501377411,98.750153167504,1.24984683249602,17.4089068825911,8.83864337101747,6.82323072040622,94.7970436414829,43,683,204,16118,5,8,10,2880
"long_cut =  10 ; prob =  0.26",5.78512396694215,98.8175468692562,1.18245313074378,17.8723404255319,8.74089490114464,6.69002867155145,94.8557015485687,42,684,193,16129,5,8,10,2880
"long_cut =  10 ; prob =  0.27",5.50964187327824,98.9339541722828,1.06604582771719,18.6915887850467,8.51063829787234,6.4143681847338,94.9554199906147,40,686,174,16148,5,8,10,2880
"long_cut =  10 ; prob =  0.28",5.09641873278237,98.9952211738757,1.00477882612425,18.407960199005,7.98274002157497,5.95813204508857,94.9964805255748,37,689,164,16158,5,8,10,2880
"long_cut =  10 ; prob =  0.29",4.13223140495868,99.062614875628,0.937385124372014,16.3934426229508,6.6006600660066,4.85908649173955,95.0199436884092,30,696,153,16169,5,8,10,2880
"long_cut =  10 ; prob =  0.3",3.71900826446281,99.0809949761059,0.919005023894126,15.2542372881356,5.98006644518272,4.38169425511198,95.0199436884092,27,699,150,16172,5,8,10,2880
"long_cut =  10 ; prob =  0.31",3.71900826446281,99.1177551770616,0.882244822938361,15.7894736842105,6.02006688963211,4.39024390243902,95.0551384326607,27,699,144,16178,5,8,10,2880
"long_cut =  10 ; prob =  0.32",3.71900826446281,99.1422619776988,0.857738022301191,16.1676646706587,6.04703247480403,4.39596222728753,95.0786015954951,27,699,140,16182,5,8,10,2880
