"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id"
"long_cut =  9 ; prob =  0.34",70.8339902254454,78.1004856182294,21.8995143817706,65.7063468850541,68.1738866550338,69.7454206768085,75.397337399566,4493,1850,2345,8363,3,8,14,2880
"long_cut =  9 ; prob =  0.35",69.4939303168848,79.1464325737766,20.8535674262234,66.3755458515284,67.8989525569932,68.8470308936994,75.5556858835259,4408,1935,2233,8475,3,8,14,2880
"long_cut =  9 ; prob =  0.36",68.0435125335015,80.2390735898394,19.7609264101606,67.1019900497513,67.5694716242661,67.8531002389636,75.7023048501554,4316,2027,2116,8592,3,8,14,2880
"long_cut =  9 ; prob =  0.37",66.971464606653,81.4064251027269,18.5935748972731,68.0878345888764,67.5250357653791,67.1918003226725,76.0365960940707,4248,2095,1991,8717,3,8,14,2880
"long_cut =  9 ; prob =  0.38",65.7259971622261,82.5644378035114,17.4355621964886,69.0689198144466,67.3560061394297,66.3684411614875,76.3005102340039,4169,2174,1867,8841,3,8,14,2880
"long_cut =  9 ; prob =  0.39",64.4489988964212,83.4796413896152,16.5203586103848,69.7968243127881,67.016393442623,65.4519837330686,76.4002111313119,4088,2255,1769,8939,3,8,14,2880
"long_cut =  9 ; prob =  0.4",63.1562352199275,84.3388121031005,15.6611878968995,70.4909378849199,66.6223183103276,64.4984704556432,76.4588587179637,4006,2337,1677,9031,3,8,14,2880
"long_cut =  9 ; prob =  0.41",62.084187293079,85.1232723197609,14.8767276802391,71.1986982462484,66.3297961933636,63.7154968773258,76.5526948566066,3938,2405,1593,9115,3,8,14,2880
"long_cut =  9 ; prob =  0.42",60.6968311524515,85.6649234217408,14.3350765782592,71.4948932219127,65.6548431105048,62.587378482947,76.3767520966512,3850,2493,1535,9173,3,8,14,2880
"long_cut =  9 ; prob =  0.43",59.7824373324925,86.3186402689578,13.6813597310422,72.1323949020354,65.3793103448276,61.9021189069183,76.4471292006334,3792,2551,1465,9243,3,8,14,2880
"long_cut =  9 ; prob =  0.44",58.3162541384203,86.8696301830407,13.1303698169593,72.4583741429971,64.622641509434,60.6851068018506,76.2477274060172,3699,2644,1406,9302,3,8,14,2880
"long_cut =  9 ; prob =  0.45",57.2599716222608,87.3552484124019,12.6447515875981,72.8439630966707,64.1186335951982,59.8194874497661,76.1597560260395,3632,2711,1354,9354,3,8,14,2880
"long_cut =  9 ; prob =  0.46",56.282516159546,87.8408666417632,12.1591333582368,73.2758620689655,63.664734730272,59.0199709033197,76.1011084393877,3570,2773,1302,9406,3,8,14,2880
"long_cut =  9 ; prob =  0.47",54.8793946082295,88.382517743743,11.617482256257,73.6719576719577,62.902059992772,57.8296840216633,75.9193009207671,3481,2862,1244,9464,3,8,14,2880
"long_cut =  9 ; prob =  0.48",53.9019391455147,88.7934254762794,11.2065745237206,74.0203507252652,62.3791278963693,57.0004334633723,75.8137352647939,3419,2924,1200,9508,3,8,14,2880
"long_cut =  9 ; prob =  0.49",52.7510641652215,89.1483003361972,10.8516996638028,74.2236024844721,61.6717353239333,55.9906291834003,75.6084687115125,3346,2997,1162,9546,3,8,14,2880
"long_cut =  9 ; prob =  0.5",51.5844237742393,89.6619350018678,10.3380649981322,74.7202557661567,61.0333892930423,54.9897482437565,75.4970382968741,3272,3071,1107,9601,3,8,14,2880
"long_cut =  9 ; prob =  0.51",50.5439066687687,90.2316025401569,9.7683974598431,75.3998118532455,60.5191127890514,54.1115311909263,75.4677145035482,3206,3137,1046,9662,3,8,14,2880
"long_cut =  9 ; prob =  0.52",49.2826738136528,90.707881957415,9.29211804258498,75.8553749090027,59.7477064220183,52.9956260807649,75.2976365022579,3126,3217,995,9713,3,8,14,2880
"long_cut =  9 ; prob =  0.53",48.1317988333596,91.1001120657452,8.89988793425476,76.2106839740389,59.0008696492415,51.9606508271496,75.1158289836373,3053,3290,953,9755,3,8,14,2880
"long_cut =  9 ; prob =  0.54",47.0755163172001,91.4176316772507,8.58236832274935,76.4660691421255,58.2747853239657,50.9956621238515,74.9222919476863,2986,3357,919,9789,3,8,14,2880
"long_cut =  9 ; prob =  0.55",46.0665300331074,91.7818453492716,8.21815465072843,76.8542872172541,57.6047313947758,50.0788373209022,74.7756729810568,2922,3421,880,9828,3,8,14,2880
"long_cut =  9 ; prob =  0.56",44.962951284881,92.0246544639522,7.97534553604782,76.9562871019968,56.7618668524231,49.0405117270789,74.5176235997889,2852,3491,854,9854,3,8,14,2880
"long_cut =  9 ; prob =  0.57",44.0012612328551,92.3234964512514,7.6765035487486,77.2488236922225,56.0666934511852,48.1455925478696,74.3475455984986,2791,3552,822,9886,3,8,14,2880
"long_cut =  9 ; prob =  0.58",42.7873246098061,92.6877101232723,7.31228987672768,77.6093794681155,55.1626016260163,47.005438359486,74.1246847692217,2714,3629,783,9925,3,8,14,2880
"long_cut =  9 ; prob =  0.59",41.7783383257134,93.0425849831901,6.95741501680986,78.0559646539028,54.4259601560895,46.059721208329,73.972201043927,2650,3693,745,9963,3,8,14,2880
"long_cut =  9 ; prob =  0.6",40.7851174523096,93.3134105341801,6.68658946581995,78.3227369058432,53.6388140161725,45.1089799476896,73.7727992493109,2587,3756,716,9992,3,8,14,2880
"long_cut =  9 ; prob =  0.61",39.6657732933943,93.5655584609638,6.43444153903624,78.5023400936037,52.7021365731043,44.0214158239143,73.5147498680429,2516,3827,689,10019,3,8,14,2880
"long_cut =  9 ; prob =  0.62",38.83020652688,93.8177063877475,6.18229361225252,78.816,52.0278833967047,43.2150752710812,73.3622661427482,2463,3880,662,10046,3,8,14,2880
"long_cut =  9 ; prob =  0.63",37.9473435282989,94.0605155024281,5.93948449757191,79.0995727900099,51.2891540592371,42.3543902868203,73.1863233827928,2407,3936,636,10072,3,8,14,2880
"long_cut =  9 ; prob =  0.64",37.001418886962,94.3220022413149,5.67799775868509,79.424703891709,50.4839750483975,41.4269071910192,72.998651105507,2347,3996,608,10100,3,8,14,2880
"long_cut =  9 ; prob =  0.65",35.9766671921804,94.5928277923048,5.40717220769518,79.7623208668298,49.587136027814,40.4137002798144,72.7875197935605,2282,4061,579,10129,3,8,14,2880
"long_cut =  9 ; prob =  0.66",35.0465079615324,94.7796040343668,5.22039596563317,79.9065420560748,48.7232876712329,39.4792924628827,72.5587942056184,2223,4120,559,10149,3,8,14,2880
"long_cut =  9 ; prob =  0.67",34.0375216774397,94.9943967127381,5.00560328726186,80.1113172541744,47.7760566497013,38.4615384615385,72.318339100346,2159,4184,536,10172,3,8,14,2880
"long_cut =  9 ; prob =  0.68",33.0915970361028,95.0971236458722,4.90287635412775,79.9923780487805,46.8161034905766,37.4874982140306,72.0309659257522,2099,4244,525,10183,3,8,14,2880
"long_cut =  9 ; prob =  0.69",32.3190919123443,95.255883451625,4.74411654837504,80.140734949179,46.0622401977306,36.6988900823487,71.8432936484664,2050,4293,508,10200,3,8,14,2880
"long_cut =  9 ; prob =  0.7",31.7515371275422,95.3959656331715,4.60403436682854,80.3350618268847,45.5141242937853,36.120377344955,71.7201337164976,2014,4329,493,10215,3,8,14,2880
"long_cut =  9 ; prob =  0.71",31.18398234274,95.6481135599552,4.35188644004483,80.9328968903437,45.0210538295209,35.555076215128,71.6673508885109,1978,4365,466,10242,3,8,14,2880
"long_cut =  9 ; prob =  0.72",30.2538231120921,95.8348898020172,4.16511019798281,81.1416490486258,44.0744143316491,34.5927822042759,71.4386253005689,1919,4424,446,10262,3,8,14,2880
"long_cut =  9 ; prob =  0.73",29.2133060066215,95.9843107956668,4.01568920433321,81.1651335961454,42.9631347090192,33.5020791900199,71.1453873673098,1853,4490,430,10278,3,8,14,2880
"long_cut =  9 ; prob =  0.74",28.2831467759735,96.0870377288009,3.91296227119911,81.066425666516,41.9354838709678,32.5176726481784,70.8638789513812,1794,4549,419,10289,3,8,14,2880
"long_cut =  9 ; prob =  0.75",27.226864259814,96.2551363466567,3.7448636533433,81.156015037594,40.7744067996695,31.4,70.5765057767873,1727,4616,401,10307,3,8,14,2880
"long_cut =  9 ; prob =  0.76",26.312470439855,96.3952185282032,3.60478147179679,81.2165450121655,39.7475589426054,30.4262223356546,70.3243211541845,1669,4674,386,10322,3,8,14,2880
"long_cut =  9 ; prob =  0.77",25.4926690840296,96.5259618976466,3.47403810235338,81.2971342383107,38.8142102736438,29.5493585760754,70.1014603249076,1617,4726,372,10336,3,8,14,2880
"long_cut =  9 ; prob =  0.78",24.6886331388933,96.6473664549869,3.35263354501307,81.3506493506493,37.8809869375907,28.6844708209693,69.8785994956308,1566,4777,359,10349,3,8,14,2880
"long_cut =  9 ; prob =  0.79",23.8057701403122,96.8341426970489,3.16585730295107,81.6657652785289,36.865234375,27.7359391646156,69.6674681836842,1510,4833,339,10369,3,8,14,2880
"long_cut =  9 ; prob =  0.8",23.0332650165537,96.9648860664923,3.03511393350766,81.8029115341545,35.9453807356378,26.8981515575521,69.4622016304029,1461,4882,325,10383,3,8,14,2880
"long_cut =  9 ; prob =  0.81",22.1504020179726,97.0862906238327,2.91370937616735,81.8287711124054,34.863523573201,25.933035549485,69.2100170078001,1405,4938,312,10396,3,8,14,2880
