"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id","Target"
"long_cut =  6 ; prob =  0.76",5.2812858783008,99.3367538480791,0.663246151920915,30.2631578947368,8.99315738025416,6.32563256325633,94.4757609921082,46,825,106,15876,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.77",5.05166475315729,99.3930672006007,0.606932799399329,31.2056737588652,8.69565217391304,6.06896551724138,94.5172966237465,44,827,97,15885,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.78",4.59242250287026,99.4368664747841,0.563133525215864,30.7692307692308,7.99200799200799,5.53403431101273,94.5350976087343,40,831,90,15892,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.79",4.13318025258324,99.4869227881367,0.513077211863344,30.5084745762712,7.28008088978766,4.99722376457524,94.5588322553848,36,835,82,15900,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.8",3.90355912743972,99.5432361406582,0.456763859341758,31.7757009345794,6.95296523517382,4.73405736563631,94.6003678870231,34,837,73,15909,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.81",3.55912743972445,99.5745213365036,0.425478663496437,31.3131313131313,6.39175257731959,4.32598381244767,94.6122352103483,31,840,68,15914,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.82",3.4443168771527,99.6058065323489,0.394193467651105,32.258064516129,6.22406639004149,4.19345820519989,94.6359698569988,30,841,63,15919,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.83",3.4443168771527,99.6433487673633,0.356651232636718,34.4827586206897,6.26304801670146,4.20050406048726,94.6715718269744,30,841,57,15925,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.84",3.4443168771527,99.7184332373921,0.281566762607932,40,6.34249471458774,4.21466704130374,94.7427757669258,30,841,45,15937,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.85",3.21469575200919,99.7434613940683,0.256538605931678,40.5797101449275,5.95744680851064,3.94033211370673,94.754643090251,28,843,41,15941,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.86",2.87026406429392,99.7747465899137,0.225253410086346,40.9836065573771,5.36480686695279,3.52609308885755,94.7665104135762,25,846,36,15946,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.87",2.75545350172216,99.7747465899137,0.225253410086346,40,5.15574650912997,3.38600451467269,94.7605767519136,24,847,36,15946,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.88",2.52583237657865,99.7810036290827,0.218996370917279,38.5964912280702,4.74137931034483,3.10646709968935,94.754643090251,22,849,35,15947,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.89",2.29621125143513,99.7810036290827,0.218996370917279,36.3636363636364,4.31965442764579,2.82565696524442,94.7427757669258,20,851,35,15947,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.9",1.95177956371986,99.806031785759,0.193968214241025,35.4166666666667,3.69967355821545,2.40656851642129,94.7487094285884,17,854,31,15951,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.91",1.72215843857635,99.8373169816043,0.162683018395693,36.5853658536585,3.28947368421053,2.12765957446809,94.7665104135762,15,856,26,15956,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.92",1.49253731343284,99.8811162557878,0.118883744212239,40.625,2.87929125138427,1.84869169510808,94.7961787218893,13,858,19,15963,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.93",1.37772675086108,99.9186584908021,0.081341509197852,48,2.67857142857143,1.70988885722428,94.8258470302023,12,859,13,15969,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.94",1.14810562571757,99.9311725691403,0.0688274308597192,47.6190476190476,2.24215246636771,1.4265335235378,94.8258470302023,10,861,11,15971,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.95",1.03329506314581,99.9562007258165,0.0437992741834536,56.25,2.0293122886133,1.28571428571429,94.8436480151902,9,862,7,15975,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.96",0.803673938002296,99.9562007258165,0.0437992741834536,50,1.5819209039548,1.00057175528874,94.8317806918649,7,864,7,15975,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.97",0.68886337543054,99.9687148041547,0.0312851958453209,54.5454545454545,1.36054421768708,0.858369098712446,94.8377143535276,6,865,5,15977,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.98",0.34443168771527,99.9687148041547,0.0312851958453209,37.5,0.68259385665529,0.429553264604811,94.8199133685397,3,868,5,15977,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.99",0.34443168771527,99.9812288824928,0.0187711175071992,50,0.684150513112885,0.429799426934097,94.8317806918649,3,868,3,15979,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  1",0,100,0,NA,NA,NA,94.8317806918649,0,871,0,15982,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  random_rate",3.47533632286996,0.953576589595376,4.64234104046243,3.86533665835411,3.65997638724911,193.821510297483,90.6742857142857,31,861,771,15837,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  random_50",50.3363228699552,0.495724951830443,50.4275048169557,5.08839528558477,9.24248662000823,392.027114267269,49.6114285714286,449,443,8375,8233,2,8,6,2880,"spender"
