"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set Number"
"long_cut =  4 ; prob =  0",100,0,100,54.8867769564707,70.873418680403,85.8821369561227,54.8867769564707,9356,0,7690,0,3,5
"long_cut =  13 ; prob =  0.8",14.4976265822785,98.0121941033993,1.98780589660068,75.4891864057673,24.3238758918201,17.2918141071007,73.2162781138059,733,4323,238,11735,3,5
"long_cut =  13 ; prob =  0.81",13.9833860759494,98.1374759876389,1.86252401236114,76.0215053763441,23.6217841630471,16.7107875579087,73.1516824241001,707,4349,223,11750,3,5
"long_cut =  13 ; prob =  0.82",13.1724683544304,98.3128706255742,1.68712937442579,76.7281105990783,22.4848075624578,15.787976483975,73.0342357155441,666,4390,202,11771,3,5
"long_cut =  13 ; prob =  0.83",12.559335443038,98.4047440073499,1.59525599265012,76.8765133171913,21.5912954777287,15.083135391924,72.9167890069881,635,4421,191,11782,3,5
"long_cut =  13 ; prob =  0.84",11.8473101265823,98.4298003841978,1.57019961580223,76.1118170266836,20.503166181756,14.2544381514445,72.7230019378707,599,4457,188,11785,3,5
"long_cut =  13 ; prob =  0.85",11.1748417721519,98.5383780172054,1.46162198279463,76.3513513513514,19.496204278813,13.4754817782866,72.5996828938869,565,4491,175,11798,3,5
"long_cut =  13 ; prob =  0.86",10.5617088607595,98.6553077758289,1.34469222417105,76.8345323741007,18.5706833594158,12.763516420479,72.4998531916143,534,4522,161,11812,3,5
"long_cut =  13 ; prob =  0.87",9.8496835443038,98.7304769063727,1.26952309362732,76.6153846153846,17.4553101997897,11.928715148031,72.3413001350637,498,4558,152,11821,3,5
"long_cut =  13 ; prob =  0.88",9.33544303797468,98.8139981625324,1.18600183746763,76.8729641693811,16.6490299823633,11.3254630962664,72.2473427682189,472,4584,142,11831,3,5
"long_cut =  13 ; prob =  0.89",8.62341772151899,98.92257579554,1.07742420446003,77.1681415929204,15.5132538694183,10.4863148780605,72.1122790533795,436,4620,129,11844,3,5
"long_cut =  13 ; prob =  0.9",8.06962025316456,98.9726885492358,1.02731145076422,76.8361581920904,14.6053338106318,9.82895687786076,71.9830876739679,408,4648,123,11850,3,5
"long_cut =  13 ; prob =  0.91",7.51582278481013,99.0729140566274,0.927085943372585,77.3930753564155,13.701099693528,9.17209751387883,71.8891303071231,380,4676,111,11862,3,5
"long_cut =  13 ; prob =  0.92",7.02136075949367,99.173139564019,0.826860435980958,78.1938325991189,12.8856624319419,8.58400232130767,71.8127899465618,355,4701,99,11874,3,5
"long_cut =  13 ; prob =  0.93",6.52689873417722,99.3234778251065,0.676522174893512,80.2919708029197,12.0724346076459,7.99612309183426,71.7716835985672,330,4726,81,11892,3,5
"long_cut =  13 ; prob =  0.94",5.93354430379747,99.448759709346,0.551240290653976,81.9672131147541,11.0660272962007,7.28508984944148,71.6835985671502,300,4756,66,11907,3,5
"long_cut =  13 ; prob =  0.95",5.10284810126582,99.5072245886578,0.492775411342183,81.3880126182965,9.6035734226689,6.28012268146634,71.4780668271772,258,4798,59,11914,3,5
"long_cut =  13 ; prob =  0.96",4.58860759493671,99.5990979704335,0.40090202956653,82.8571428571429,8.69565217391304,5.65743269605931,71.3899817957602,232,4824,48,11925,3,5
"long_cut =  13 ; prob =  0.97",3.7381329113924,99.6993234778251,0.300676522174892,84,7.15773527740958,4.62125287300112,71.2079393974984,189,4867,36,11937,3,5
"long_cut =  13 ; prob =  0.98",3.04588607594937,99.7995489852167,0.200451014783265,86.5168539325843,5.88460068781047,3.77413979021665,71.072875682659,154,4902,24,11949,3,5
"long_cut =  13 ; prob =  0.99",2.15585443037975,99.8496617389126,0.150338261087446,85.8267716535433,4.2060582674127,2.67800108102796,70.8438546009748,109,4947,18,11955,3,5
"long_cut =  13 ; prob =  1",0,100,0,NA,NA,NA,70.309472077045,0,5056,0,11973,3,5
"long_cut =  13 ; prob =  random_rate",27.8908951210142,0.721896860257036,27.8103139742964,29.809074112092,28.8181006251861,196.088733216579,59.0114285714286,1452,3754,3419,8875,3,5
"long_cut =  13 ; prob =  random_50",50.1728774490972,0.502196193265007,49.7803806734993,29.9129638112689,37.480269766107,235.789687373122,50.2057142857143,2612,2594,6120,6174,3,5
"long_cut =  14 ; prob =  0",100,0,100,28.1989547242939,43.9924877467821,66.2582443358998,28.1989547242939,4802,0,12227,0,3,5
"long_cut =  14 ; prob =  0.01",100,0.00817862108448516,99.9918213789155,28.2006107587503,43.9945029775538,66.2600728557236,28.2048270597216,4802,0,12226,1,3,5
"long_cut =  14 ; prob =  0.02",99.8958767180341,0.229001390365584,99.7709986096344,28.2242880677807,44.0132122213047,66.2495856811402,28.3340184391332,4797,5,12199,28,3,5
"long_cut =  14 ; prob =  0.03",99.7709287796751,0.875112456039912,99.1248875439601,28.3306723434451,44.1302445539539,66.3224341759185,28.7626989253626,4791,11,12120,107,3,5
"long_cut =  14 ; prob =  0.04",99.6251561849229,1.05504211989859,98.9449578801014,28.3378746594005,44.1247002398082,66.2787475755057,28.8507839567796,4784,18,12098,129,3,5
"long_cut =  14 ; prob =  0.05",99.6043315285298,1.33311523677108,98.6668847632289,28.3908114204309,44.1867984664419,66.3292192483705,29.044571025897,4783,19,12064,163,3,5
"long_cut =  14 ; prob =  0.06",99.5626822157434,1.61936697472806,98.3806330252719,28.4414039262344,44.2439385526559,66.3695929812871,29.2383580950144,4781,21,12029,198,3,5
"long_cut =  14 ; prob =  0.07",99.5210329029571,2.52719391510591,97.4728060848941,28.6219081272085,44.4578817619424,66.5506196908509,29.8784426566445,4779,23,11918,309,3,5
"long_cut =  14 ; prob =  0.08",99.3544356518117,3.26326981270958,96.7367301872904,28.742695343093,44.5867015560021,66.6210517496579,30.3599741617241,4771,31,11828,399,3,5
"long_cut =  14 ; prob =  0.09",99.1461890878801,3.81123742537008,96.1887625746299,28.8161239559375,44.6539110861002,66.624685138539,30.6946972811087,4761,41,11761,466,3,5
"long_cut =  14 ; prob =  0.1",98.7921699291962,5.26703197840844,94.7329680215916,29.0561646352667,44.9051067253538,66.7510904741804,31.6401432849844,4744,58,11583,644,3,5
"long_cut =  14 ; prob =  0.11",98.2090795501874,9.02919767727161,90.9708023227284,29.7746069827641,45.6954604912553,67.2810796929837,34.1769921897939,4716,86,11123,1104,3,5
"long_cut =  14 ; prob =  0.12",97.5843398583923,11.1065674327308,88.8934325672692,30.1253616200579,46.0382178120548,67.3992463251158,35.492395325621,4686,116,10869,1358,3,5
"long_cut =  14 ; prob =  0.13",94.8563098708871,18.8844360840762,81.1155639159238,31.4723968769433,47.2632944228275,67.6197262551587,40.3077103764167,4555,247,9918,2309,3,5
"long_cut =  14 ; prob =  0.14",92.628071636818,24.9529729287642,75.0470270712358,32.6482677627716,48.2796049061109,67.7387914230019,44.0366433730695,4448,354,9176,3051,3,5
"long_cut =  14 ; prob =  0.15",91.149521032903,29.3367138300483,70.6632861699517,33.625259276331,49.1273359896739,67.9131109387122,46.7672793469963,4377,425,8640,3587,3,5
"long_cut =  14 ; prob =  0.16",89.192003331945,34.0803140590496,65.9196859409504,34.6998298630803,49.9620880723243,67.8742353649646,49.6212343649069,4283,519,8060,4167,3,5
"long_cut =  14 ; prob =  0.17",86.5264473136193,41.3102150977345,58.6897849022655,36.6693142705851,51.5093287051385,68.0277677723567,54.0607199483234,4155,647,7176,5051,3,5
"long_cut =  14 ; prob =  0.18",83.7984173261141,50.1431258689785,49.8568741310215,39.7628458498024,53.9337890363222,68.6033824331697,59.6335662693053,4024,778,6096,6131,3,5
"long_cut =  14 ; prob =  0.19",81.3827571845065,56.6942013576511,43.3057986423489,42.4644137781158,55.8086397715102,68.7761782408222,63.6561160373481,3908,894,5295,6932,3,5
"long_cut =  14 ; prob =  0.2",79.5501874219075,61.2006215752024,38.7993784247976,44.605324614666,57.1599581026485,68.7743050554515,66.3750073404193,3820,982,4744,7483,3,5
"long_cut =  14 ; prob =  0.21",77.5510204081633,64.6029279463482,35.3970720536518,46.2493790362643,57.9430527462269,68.3052090975789,68.2541546773152,3724,1078,4328,7899,3,5
"long_cut =  14 ; prob =  0.22",75.6559766763848,67.3754804939887,32.6245195060113,47.6646549462083,58.4835801674179,67.7040626164741,69.7104938634095,3633,1169,3989,8238,3,5
"long_cut =  14 ; prob =  0.23",73.9900041649313,69.690030260898,30.309969739102,48.9461358313817,58.9171710471769,67.1213208901651,70.9025779552528,3553,1249,3706,8521,3,5
"long_cut =  14 ; prob =  0.24",72.4489795918367,71.612006215752,28.387993784248,50.0575539568345,59.2069434989789,66.4997323954431,71.8480239591286,3479,1323,3471,8756,3,5
"long_cut =  14 ; prob =  0.25",70.5747605164515,73.5012676862681,26.4987323137319,51.1238497510937,59.2948998337853,65.5842396563068,72.6760232544483,3389,1413,3240,8987,3,5
"long_cut =  14 ; prob =  0.26",69.0337359433569,75.2351353561789,24.764864643821,52.2623364338641,59.4885598923284,64.8702594810379,73.4864055434847,3315,1487,3028,9199,3,5
"long_cut =  14 ; prob =  0.27",67.8050812161599,76.6991085303018,23.3008914696982,53.3333333333333,59.7047767488769,64.314778967329,74.1910857948206,3256,1546,2849,9378,3,5
"long_cut =  14 ; prob =  0.28",65.9933361099542,77.9995092827349,22.0004907172651,54.0877282812767,59.4503329894006,63.2105956037819,74.6138939456222,3169,1633,2690,9537,3,5
"long_cut =  14 ; prob =  0.29",64.618908788005,79.316267277337,20.683732722663,55.0958806818182,59.478627563734,62.4597423510467,75.1717658112631,3103,1699,2529,9698,3,5
"long_cut =  14 ; prob =  0.3",62.8904623073719,80.6575611351926,19.3424388648074,56.0817084493965,59.2912535584569,61.3995852478347,75.6474249809149,3020,1782,2365,9862,3,5
"long_cut =  14 ; prob =  0.31",61.182840483132,81.6389956653308,18.3610043346692,56.6853173837546,58.8482724086129,60.2271329588783,75.8705737271713,2938,1864,2245,9982,3,5
"long_cut =  14 ; prob =  0.32",59.9750104123282,82.8248957225812,17.1751042774188,57.8313253012048,58.8836638724187,59.5336530510997,76.3814669093899,2880,1922,2100,10127,3,5
"long_cut =  14 ; prob =  0.33",58.6630570595585,83.8962950846487,16.1037049153513,58.8591725867112,58.7609511889862,58.702175543886,76.7807857184802,2817,1985,1969,10258,3,5
"long_cut =  14 ; prob =  0.34",57.0803831736776,84.845015130449,15.154984869551,59.6647801480192,58.3439761600681,57.5791950256281,77.0156791355922,2741,2061,1853,10374,3,5
"long_cut =  14 ; prob =  0.35",56.0807996668055,85.4747689539544,14.5252310460456,60.2595658984113,58.0951353683529,56.8695358364658,77.1859768629984,2693,2109,1776,10451,3,5
"long_cut =  14 ; prob =  0.36",54.7271970012495,86.2680951991494,13.7319048008506,61.0169491525424,57.7011746624218,55.8792260259409,77.373891596688,2628,2174,1679,10548,3,5
"long_cut =  14 ; prob =  0.37",53.3319450229071,86.9714566124151,13.0285433875849,61.651420317766,57.1907101384547,54.8112319150758,77.4854659698162,2561,2241,1593,10634,3,5
"long_cut =  14 ; prob =  0.38",51.8950437317784,87.8138545841171,12.1861454158829,62.5816172777499,56.7395264116576,53.730056058646,77.6851253743614,2492,2310,1490,10737,3,5
"long_cut =  14 ; prob =  0.39",50.4581424406497,88.2963932281017,11.7036067718983,62.8697457187338,55.9842883548983,52.5323042233978,77.6264020200834,2423,2379,1431,10796,3,5
"long_cut =  14 ; prob =  0.4",49.14618908788,88.8280035985933,11.1719964014067,63.3387010198604,55.3470919324578,51.4519926746316,77.638146690939,2360,2442,1366,10861,3,5
"long_cut =  14 ; prob =  0.41",47.7301124531445,89.2941850004089,10.7058149995911,63.6489863926687,54.5519457336665,50.2433250032882,77.5735510012332,2292,2510,1309,10918,3,5
"long_cut =  14 ; prob =  0.42",46.2932111620158,89.817616749816,10.182383250184,64.1003460207613,53.7605804111246,49.0165814076557,77.5441893240942,2223,2579,1245,10982,3,5
"long_cut =  14 ; prob =  0.43",45.2728029987505,90.2510836672937,9.7489163327063,64.5870469399881,53.232125367287,48.152742092673,77.5676786658054,2174,2628,1192,11035,3,5
"long_cut =  14 ; prob =  0.44",44.3773427738442,90.8481230064611,9.15187699353889,65.5692307692308,52.9309488325882,47.4441179089857,77.7438487286394,2131,2671,1119,11108,3,5
"long_cut =  14 ; prob =  0.45",43.4610578925448,91.3388402715302,8.66115972846978,66.3382072472982,52.5163563160543,46.6806835465688,77.8378060954842,2087,2715,1059,11168,3,5
"long_cut =  14 ; prob =  0.46",42.3573511037068,91.5923775251493,8.40762247485074,66.4271717831483,51.7293997965412,45.6668163448586,77.7086147160726,2034,2768,1028,11199,3,5
"long_cut =  14 ; prob =  0.47",41.0453977509371,91.8949865052752,8.10501349472479,66.5428764348413,50.7727975270479,44.4519621109608,77.5559339949498,1971,2831,991,11236,3,5
"long_cut =  14 ; prob =  0.48",40.0874635568513,92.2139527275701,7.78604727242986,66.9099756690998,50.1367365542388,43.581616481775,77.5148276469552,1925,2877,952,11275,3,5
"long_cut =  14 ; prob =  0.49",38.8796334860475,92.5002044655271,7.49979553447289,67.0617816091954,49.2222515159504,42.4472535467443,77.3797639321158,1867,2935,917,11310,3,5
"long_cut =  14 ; prob =  0.5",38.0049979175344,92.7128486137237,7.28715138627627,67.1944035346097,48.5501463155094,41.621054552089,77.285806565271,1825,2977,891,11336,3,5
"long_cut =  14 ; prob =  0.51",36.8388171595169,92.9909217305962,7.00907826940378,67.3648134044174,47.6305869682283,40.5102134285976,77.1566151858594,1769,3033,857,11370,3,5
"long_cut =  14 ; prob =  0.52",36.0474802165764,93.375316921567,6.62468307843298,68.1227863046045,47.1469426664851,39.7949331003724,77.2094662047096,1731,3071,810,11417,3,5
"long_cut =  14 ; prob =  0.53",35.0062473969179,93.661568659524,6.33843134047599,68.4446254071661,46.3213006337834,38.797082717873,77.1213811732926,1681,3121,775,11452,3,5
"long_cut =  14 ; prob =  0.54",33.8400666389005,93.8823914288051,6.1176085711949,68.4787189211968,45.2961672473868,37.6488577915759,76.9510834458864,1625,3177,748,11479,3,5
"long_cut =  14 ; prob =  0.55",32.8613077884215,94.1032141980862,5.8967858019138,68.6385384949978,44.4444444444444,36.6857302273678,76.8336367373304,1578,3224,721,11506,3,5
"long_cut =  14 ; prob =  0.56",31.8825489379425,94.3322155884518,5.66778441154822,68.839928057554,43.5809849131796,35.717618514371,76.7220623642022,1531,3271,693,11534,3,5
"long_cut =  14 ; prob =  0.57",31.2369845897543,94.6348245685777,5.36517543142226,69.5732838589982,43.1158378844496,35.1057854334394,76.757296376769,1500,3302,656,11571,3,5
"long_cut =  14 ; prob =  0.58",30.5081216159933,94.8638259589433,5.13617404105667,69.9952221691352,42.4945612762872,34.3880568987371,76.7161900287744,1465,3337,628,11599,3,5
"long_cut =  14 ; prob =  0.59",29.8209079550187,95.0928273493089,4.90717265069109,70.4724409448819,41.9081065261926,33.7099811676083,76.6868283516355,1432,3370,600,11627,3,5
"long_cut =  14 ; prob =  0.6",28.6755518533944,95.2891142553365,4.71088574466345,70.5069124423963,40.7698001480385,32.5362695524786,76.5047859533737,1377,3425,576,11651,3,5
"long_cut =  14 ; prob =  0.61",27.884214910454,95.4608652981107,4.53913470188926,70.6969376979937,39.9940262843489,31.7268505354943,76.4049562511011,1339,3463,555,11672,3,5
"long_cut =  14 ; prob =  0.62",27.1137026239067,95.6326163408849,4.36738365911508,70.9150326797386,39.2286833383549,30.9351834252043,76.3109988842563,1302,3500,534,11693,3,5
"long_cut =  14 ; prob =  0.63",25.9058725531029,95.8043673836591,4.19563261634088,70.8025042686397,37.9326116786095,29.6684951108991,76.0937224734277,1244,3558,513,11714,3,5
"long_cut =  14 ; prob =  0.64",25.1353602665556,95.9515825631799,4.04841743682015,70.9165687426557,37.1156211562116,28.8617886178862,75.9821481002995,1207,3595,495,11732,3,5
"long_cut =  14 ; prob =  0.65",24.6563931695127,96.1151549848695,3.88484501513044,71.3682941531043,36.6506732703916,28.3701538314084,75.9645310940161,1184,3618,475,11752,3,5
"long_cut =  14 ; prob =  0.66",23.6984589754269,96.2705487854748,3.72945121452523,71.3927227101631,35.5847404627892,27.3531391212383,75.8059780374655,1138,3664,456,11771,3,5
"long_cut =  14 ; prob =  0.67",22.9071220324865,96.4014067228265,3.59859327717347,71.4285714285714,34.6893724377168,26.5085791401581,75.6767866580539,1100,3702,440,11787,3,5
"long_cut =  14 ; prob =  0.68",21.9700124947938,96.5159074180093,3.48409258199067,71.2356515867657,33.5826834314818,25.4966407269564,75.4947442597921,1055,3747,426,11801,3,5
"long_cut =  14 ; prob =  0.69",21.2827988338192,96.6467653553611,3.35323464463891,71.3687150837989,32.7879371190247,24.7577519379845,75.3949145575195,1022,3780,410,11817,3,5
"long_cut =  14 ; prob =  0.7",20.4498125780925,96.8594095035577,3.1405904964423,71.8887262079063,31.8417639429313,23.8650724215029,75.3127018615303,982,3820,384,11843,3,5
"long_cut =  14 ; prob =  0.71",19.5960016659725,97.0393391674164,2.96066083258363,72.2179585571757,30.8271908271908,22.938910828336,75.2011274884021,941,3861,362,11865,3,5
"long_cut =  14 ; prob =  0.72",18.7005414410662,97.2110902101906,2.78890978980944,72.4778046811945,29.7301771229929,21.9592116202866,75.0719361089905,898,3904,341,11886,3,5
"long_cut =  14 ; prob =  0.73",17.930029154519,97.3092336632044,2.69076633679561,72.3529411764706,28.7383177570093,21.105010295127,74.9251277232956,861,3941,329,11898,3,5
"long_cut =  14 ; prob =  0.74",17.201166180758,97.4973419481475,2.50265805185246,72.9681978798586,27.8395685877991,20.3048180924287,74.854659698162,826,3976,306,11921,3,5
"long_cut =  14 ; prob =  0.75",16.3265306122449,97.6200212644148,2.37997873558518,72.9302325581395,26.6802790539391,19.3265296060741,74.6961066416114,784,4018,291,11936,3,5
"long_cut =  14 ; prob =  0.76",15.6601416076635,97.7508792017666,2.24912079823342,73.2229795520935,25.8020243609539,18.5816654311836,74.6021492747666,752,4050,275,11952,3,5
"long_cut =  14 ; prob =  0.77",14.8896293211162,97.8490226547804,2.1509773452196,73.1083844580777,24.7404844290657,17.7102942633508,74.4553408890716,715,4087,263,11964,3,5
"long_cut =  14 ; prob =  0.78",14.1815910037484,97.9717019710477,2.02829802895231,73.3046286329386,23.7654859535858,16.9091721706312,74.3437665159434,681,4121,248,11979,3,5
"long_cut =  14 ; prob =  0.79",13.6193252811329,98.1352743927374,1.86472560726262,74.1496598639456,23.0119634060521,16.2767546042807,74.3026601679488,654,4148,228,11999,3,5
"long_cut =  14 ; prob =  0.8",13.2028321532695,98.2334178457512,1.7665821542488,74.5882352941176,22.4345364472753,15.8041679130521,74.2556814845264,634,4168,216,12011,3,5
"long_cut =  14 ; prob =  0.81",12.6822157434402,98.3152040565961,1.68479594340394,74.7239263803681,21.68417304611,15.2075113619338,74.1675964531094,609,4193,206,12021,3,5
"long_cut =  14 ; prob =  0.82",11.911703456893,98.4378833728633,1.56211662713667,74.9672346002621,20.5570530098832,14.3207651094086,74.0384050736978,572,4230,191,12036,3,5
"long_cut =  14 ; prob =  0.83",11.2244897959184,98.5033123415392,1.49668765846078,74.6537396121884,19.5148443157133,13.5223281485198,73.8915966880028,539,4263,183,12044,3,5
"long_cut =  14 ; prob =  0.84",10.5372761349438,98.617813036722,1.38218696327799,74.962962962963,18.4772685776885,12.7244379620782,73.7800223148746,506,4296,169,12058,3,5
"long_cut =  14 ; prob =  0.85",10.1207830070804,98.6750633843134,1.3249366156866,75,17.8348623853211,12.2381144238517,73.7036819543132,486,4316,162,12065,3,5
"long_cut =  14 ; prob =  0.86",9.57934194085798,98.7650282162427,1.23497178375725,75.2864157119476,16.9961204507667,11.6050254805994,73.6155969228962,460,4342,151,12076,3,5
"long_cut =  14 ; prob =  0.87",8.85047896709704,98.8631716692566,1.13682833074343,75.354609929078,15.8404770778979,10.7475217479264,73.4805332080568,425,4377,139,12088,3,5
"long_cut =  14 ; prob =  0.88",8.45481049562682,98.9367792590169,1.06322074098307,75.7462686567164,15.21168977145,10.2816045380875,73.4218098537789,406,4396,130,12097,3,5
"long_cut =  14 ; prob =  0.89",8.12161599333611,99.0431013331152,0.956898666884765,76.9230769230769,14.692032397815,9.89094598021811,73.4041928474955,390,4412,117,12110,3,5
"long_cut =  14 ; prob =  0.9",7.53852561432736,99.0758158174532,0.924184182546828,76.2105263157895,13.7199166192913,9.19575267997765,73.2632567972283,362,4440,113,12114,3,5
"long_cut =  14 ; prob =  0.91",7.0387338608913,99.1821378915515,0.817862108448519,77.1689497716895,12.9007633587786,8.60226000203604,73.1986611075225,338,4464,100,12127,3,5
"long_cut =  14 ; prob =  0.92",6.64306538942107,99.3129958289033,0.68700417109675,79.1563275434243,12.2574447646494,8.13319055632043,73.1810441012391,319,4483,84,12143,3,5
"long_cut =  14 ; prob =  0.93",5.85172844648063,99.4029606608326,0.597039339167416,79.3785310734463,10.899922420481,7.18229219916164,73.0224910446885,281,4521,73,12154,3,5
"long_cut =  14 ; prob =  0.94",5.3311120366514,99.4929254927619,0.507074507238081,80.5031446540881,10,6.55536208132746,72.9402783486993,256,4546,62,12165,3,5
"long_cut =  14 ; prob =  0.95",4.70637234485631,99.5665330825223,0.433466917477709,81.0035842293907,8.89588663648888,5.79873761995176,72.8169593047155,226,4576,53,12174,3,5
"long_cut =  14 ; prob =  0.96",3.99833402748855,99.6401406722827,0.359859327717349,81.3559322033898,7.62207225089321,4.93725570870191,72.6701509190205,192,4610,44,12183,3,5
"long_cut =  14 ; prob =  0.97",3.31112036651395,99.746462746381,0.253537253619041,83.6842105263158,6.37019230769231,4.0983606557377,72.5527042104645,159,4643,31,12196,3,5
"long_cut =  14 ; prob =  0.98",2.76967930029155,99.7873558518034,0.212644148196617,83.6477987421384,5.36182221326345,3.43367584034698,72.4293851664807,133,4669,26,12201,3,5
"long_cut =  14 ; prob =  0.99",1.99916701374427,99.8609634415638,0.139036558436245,84.9557522123894,3.90640895218718,2.48434346048341,72.2649597745023,96,4706,17,12210,3,5
"long_cut =  14 ; prob =  1",0,100,0,NA,NA,NA,71.8010452757061,0,4802,0,12227,3,5
"long_cut =  14 ; prob =  random_rate",27.8529589981822,0.731851143517412,26.8148856482588,29.0682967959528,28.4476534296029,197.470262343164,60.36,1379,3572,3365,9184,3,5
"long_cut =  14 ; prob =  random_50",50.3534639466774,0.494621085345446,50.5378914654554,28.2173174872666,36.167126069926,240.685778134711,49.7142857142857,2493,2458,6342,6207,3,5
"long_cut =  15 ; prob =  0",100,0,100,26.8189558987609,42.294869420263,64.6938833328612,26.8189558987609,4567,0,12462,0,3,5
"long_cut =  15 ; prob =  0.01",100,0.00802439415824105,99.9919756058418,26.8205308902983,42.2968279694374,64.6957162284678,26.8248282341887,4567,0,12461,1,3,5
"long_cut =  15 ; prob =  0.02",99.868622728268,0.248756218905473,99.7512437810945,26.8420433145009,42.3117955378264,64.6766874645491,26.9657642844559,4561,6,12431,31,3,5
"long_cut =  15 ; prob =  0.03",99.7153492445807,0.987000481463649,99.0129995185363,26.9579115610016,42.4417520969245,64.7592503057365,27.4649127958189,4554,13,12339,123,3,5
"long_cut =  15 ; prob =  0.04",99.67155682067,1.11539078799551,98.8846092120045,26.9748148148148,42.4587258651245,64.7639643741286,27.5471254918081,4552,15,12323,139,3,5
"long_cut =  15 ; prob =  0.05",99.6277643967594,1.18761033541968,98.8123896645803,26.98055028463,42.4618543231767,64.7557782079016,27.5882318398027,4550,17,12314,148,3,5
"long_cut =  15 ; prob =  0.06",99.5620757608934,1.60487883164821,98.3951211683518,27.0509845915878,42.5430389221557,64.8145508452832,27.8759762757649,4547,20,12262,200,3,5
"long_cut =  15 ; prob =  0.07",99.4525947011167,2.71224522548548,97.2877547745145,27.2530901236049,42.7824612631282,65.0083013682945,28.6569968876622,4542,25,12124,338,3,5
"long_cut =  15 ; prob =  0.08",99.3431136413401,3.55480661210079,96.4451933878992,27.4039623097367,42.9579131752118,65.1418561911325,29.2442304304422,4537,30,12019,443,3,5
"long_cut =  15 ; prob =  0.09",99.0146704620101,5.89792970630717,94.1020702936928,27.8294048864546,43.4473481936972,65.5039545731089,30.8708673439427,4522,45,11727,735,3,5
"long_cut =  15 ; prob =  0.1",98.5329537989928,9.1478093403948,90.8521906596052,28.4414106939704,44.1414488204424,66.0017600469346,33.1199718127899,4500,67,11322,1140,3,5
"long_cut =  15 ; prob =  0.11",97.8760674403328,11.5069812229177,88.4930187770823,28.8424312814557,44.5551956142537,66.1908428596814,34.6702683657291,4470,97,11028,1434,3,5
"long_cut =  15 ; prob =  0.12",96.7593606306109,13.8902262879153,86.1097737120847,29.1683168316832,44.8242633260638,66.1170626608415,36.1148628809678,4419,148,10731,1731,3,5
"long_cut =  15 ; prob =  0.13",93.1902780818918,23.7040603434441,76.2959396565559,30.9212438244696,46.435000818286,66.4335664335664,42.3395384344354,4256,311,9508,2954,3,5
"long_cut =  15 ; prob =  0.14",91.5918546091526,28.69523350987,71.30476649013,32.0070395592624,47.4370605579496,66.7421897437534,45.5634505842974,4183,384,8886,3576,3,5
"long_cut =  15 ; prob =  0.15",89.7087803809941,32.4666987642433,67.5333012357567,32.7419483736914,47.9742388758782,66.5507943211722,47.8184273885724,4097,470,8416,4046,3,5
"long_cut =  15 ; prob =  0.16",86.927961462667,40.1219707912053,59.8780292087947,34.7270818754374,49.6281017563598,66.8350168350168,52.6748487873627,3970,597,7462,5000,3,5
"long_cut =  15 ; prob =  0.17",83.9500766367418,49.7753169635693,50.2246830364307,37.9867234717131,52.3055934515689,67.5928211276048,58.9406306888249,3834,733,6259,6203,3,5
"long_cut =  15 ; prob =  0.18",81.4101160499234,57.1417108008345,42.8582891991655,41.0420576222541,54.5721414942023,68.0279576975153,63.6502437019203,3718,849,5341,7121,3,5
"long_cut =  15 ; prob =  0.19",79.1767024304795,61.5150056170759,38.4849943829241,42.9862101759391,55.7207797210879,67.7661169415292,66.2516882964355,3616,951,4796,7666,3,5
"long_cut =  15 ; prob =  0.2",77.1841471425443,65.1099341999679,34.8900658000321,44.7732757525721,56.6720257234727,67.4228223862897,68.34811204416,3525,1042,4348,8114,3,5
"long_cut =  15 ; prob =  0.21",75.3010729143858,67.8221794254534,32.1778205745466,46.1672707746006,57.2403462050599,66.8623867480655,69.8279405719655,3439,1128,4010,8452,3,5
"long_cut =  15 ; prob =  0.22",73.8121305014233,70.3418391911411,29.6581608088589,47.7005801613131,57.9508337631081,66.5285178606671,71.2725350872042,3371,1196,3696,8766,3,5
"long_cut =  15 ; prob =  0.23",71.6881979417561,72.2516450008024,27.7483549991976,48.6333927510398,57.9520311531994,65.48,72.1005343825239,3274,1293,3458,9004,3,5
"long_cut =  15 ; prob =  0.24",70.1116706809722,74.1534264163056,25.8465735836944,49.8520940370543,58.2711555959964,64.8414402008829,73.0694697281109,3202,1365,3221,9241,3,5
"long_cut =  15 ; prob =  0.25",68.1629078169477,75.8786711603274,24.1213288396726,50.8743258702402,58.2631480441699,63.8249887235002,73.8093839920136,3113,1454,3006,9456,3,5
"long_cut =  15 ; prob =  0.26",66.5425881322531,77.4113304445514,22.5886695554486,51.9132217287325,58.3245369926111,62.992289196584,74.4964472370662,3039,1528,2815,9647,3,5
"long_cut =  15 ; prob =  0.27",65.2726078388439,78.7915262397689,21.2084737602311,53.0049786628734,58.5026003336277,62.3848987108656,75.1658934758353,2981,1586,2643,9819,3,5
"long_cut =  15 ; prob =  0.28",63.6084957302387,80.1155512758787,19.8844487241213,53.9661898569571,58.391959798995,61.4138937042831,75.6885313289095,2905,1662,2478,9984,3,5
"long_cut =  15 ; prob =  0.29",61.7911101379461,81.3111860054566,18.6888139945434,54.7854785478548,58.0777937847294,60.2502241769503,76.0761054671443,2822,1745,2329,10133,3,5
