"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id","Target"
"long_cut =  6 ; prob =  0.73",0.852272727272727,99.9825052484255,0.0174947515745316,50,1.67597765363128,1.06082036775106,97.9885714285714,3,349,3,17145,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.74",0.568181818181818,99.9825052484255,0.0174947515745316,40,1.12044817927171,0.707714083510262,97.9828571428571,2,350,3,17145,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.75",0.568181818181818,99.9825052484255,0.0174947515745316,40,1.12044817927171,0.707714083510262,97.9828571428571,2,350,3,17145,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.76",0.568181818181818,99.9825052484255,0.0174947515745316,40,1.12044817927171,0.707714083510262,97.9828571428571,2,350,3,17145,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.77",0.568181818181818,99.9825052484255,0.0174947515745316,40,1.12044817927171,0.707714083510262,97.9828571428571,2,350,3,17145,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.78",0.568181818181818,99.9825052484255,0.0174947515745316,40,1.12044817927171,0.707714083510262,97.9828571428571,2,350,3,17145,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.79",0.568181818181818,99.9825052484255,0.0174947515745316,40,1.12044817927171,0.707714083510262,97.9828571428571,2,350,3,17145,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.8",0.568181818181818,99.9941684161418,0.00583158385817351,66.6666666666667,1.12676056338028,0.70871722182849,97.9942857142857,2,350,1,17147,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.81",0.568181818181818,99.9941684161418,0.00583158385817351,66.6666666666667,1.12676056338028,0.70871722182849,97.9942857142857,2,350,1,17147,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.82",0.568181818181818,99.9941684161418,0.00583158385817351,66.6666666666667,1.12676056338028,0.70871722182849,97.9942857142857,2,350,1,17147,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.83",0.568181818181818,99.9941684161418,0.00583158385817351,66.6666666666667,1.12676056338028,0.70871722182849,97.9942857142857,2,350,1,17147,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.84",0.568181818181818,99.9941684161418,0.00583158385817351,66.6666666666667,1.12676056338028,0.70871722182849,97.9942857142857,2,350,1,17147,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.85",0.568181818181818,100,0,100,1.12994350282486,0.709219858156028,98,2,350,0,17148,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.86",0.568181818181818,100,0,100,1.12994350282486,0.709219858156028,98,2,350,0,17148,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.87",0.568181818181818,100,0,100,1.12994350282486,0.709219858156028,98,2,350,0,17148,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.88",0.568181818181818,100,0,100,1.12994350282486,0.709219858156028,98,2,350,0,17148,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.89",0.568181818181818,100,0,100,1.12994350282486,0.709219858156028,98,2,350,0,17148,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.9",0.568181818181818,100,0,100,1.12994350282486,0.709219858156028,98,2,350,0,17148,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.91",0.568181818181818,100,0,100,1.12994350282486,0.709219858156028,98,2,350,0,17148,2,1,6,4120,"spender"
